0.9323	0.55556	0.93037	0.55556	0.9323	0.55787	0.9323	0.55556	0.9323	0.55787	0.9323	0.55556	0.93424	0.55324	0.94197	0.55093	0.94391	0.54861	0.94391	0.53935	0.94197	0.52778	0.94197	0.50694	0.9381	0.48148	0.9265	0.5	0.90522	0.47685	0.88395	0.45139	0.853	0.41667	0.81238	0.40509	0.78143	0.42361	0.75629	0.45833	0.73501	0.48611	0.7176	0.50926	0.706	0.53241	0.69052	0.55324	0.68085	0.57407	0.68279	0.59722	0.66538	0.61111	0.63056	0.61806	0.60928	0.62269	0.58994	0.61806	0.54932	0.61574	0.53385	0.59491	0.52224	0.57176	0.5087	0.5463	0.49903	0.50694	0.49516	0.46296	0.48936	0.4213	0.48162	0.37963	0.46615	0.34259	0.43714	0.32176	0.40232	0.31481	0.3675	0.31713	0.33462	0.32407	0.30754	0.33796	0.2882	0.37037
0.8646	0.50926	0.86074	0.50926	0.86267	0.50926	0.8646	0.50694	0.86074	0.50926	0.8646	0.50694	0.86267	0.50463	0.86267	0.49074	0.8588	0.47454	0.85493	0.47222	0.85106	0.46296	0.84526	0.4375	0.83946	0.40046	0.82979	0.36806	0.81044	0.34028	0.78917	0.32407	0.76209	0.31481	0.72921	0.31019	0.69826	0.31481	0.67118	0.32176	0.64603	0.34028	0.62669	0.37037	0.61315	0.40741	0.61122	0.44907	0.60928	0.49074	0.61122	0.51852	0.60735	0.54398	0.60542	0.56019	0.59768	0.57407	0.57253	0.59259	0.54352	0.6088	0.51644	0.61574	0.48549	0.61574	0.45841	0.60185	0.43907	0.58565	0.41586	0.56944	0.40232	0.55324	0.39845	0.53009	0.39265	0.50463	0.38491	0.47685	0.37718	0.44213	0.37137	0.40509	0.35783	0.36806	0.33849	0.33333	0.30948	0.30093
0.85106	0.60417	0.85106	0.60417	0.85106	0.60417	0.85106	0.60417	0.85493	0.58102	0.85687	0.55787	0.8588	0.53472	0.85106	0.50926	0.83752	0.47222	0.82012	0.43519	0.80077	0.40509	0.76983	0.38426	0.73114	0.36574	0.68859	0.35648	0.64603	0.37037	0.60928	0.40741	0.58414	0.45139	0.57253	0.49769	0.58221	0.5463	0.60735	0.5787	0.63056	0.60648	0.63443	0.62037	0.61509	0.63426	0.5706	0.65278	0.52805	0.65972	0.48936	0.66667	0.46035	0.65741	0.44101	0.63194	0.41779	0.59491	0.38298	0.56019	0.3501	0.52083	0.33269	0.47917	0.32882	0.42824	0.30948	0.37963	0.27079	0.34491	0.22437	0.3287	0.18569	0.34722	0.15861	0.40046	0.15861	0.46759	0.17215	0.53241	0.19149	0.59491	0.20309	0.65741	0.18375	0.72454	0.15861	0.8125	0.11605	0.86343
0.81625	0.51852	0.81625	0.51852	0.81625	0.5162	0.81431	0.5162	0.81238	0.5162	0.81238	0.51852	0.80851	0.51157	0.80271	0.50231	0.79497	0.49769	0.7911	0.5162	0.77756	0.48611	0.75822	0.45833	0.73308	0.43519	0.70406	0.42824	0.67311	0.43287	0.65184	0.44444	0.6383	0.46296	0.63443	0.48611	0.63443	0.50231	0.63443	0.53472	0.63636	0.5463	0.62282	0.56713	0.60542	0.59028	0.58994	0.60648	0.57253	0.61806	0.55126	0.61806	0.53191	0.61806	0.50677	0.60417	0.48356	0.58333	0.46615	0.55324	0.45068	0.51852	0.43327	0.48843	0.41006	0.46296	0.37911	0.4537	0.34816	0.46991	0.32108	0.50231	0.30174	0.53704	0.28433	0.57639	0.27079	0.62037	0.25532	0.64815	0.23598	0.68287	0.2147	0.70602	0.19342	0.72454	0.17602	0.7338	0.15861	0.72917
0.87621	0.55324	0.87427	0.5463	0.87621	0.55093	0.87621	0.54861	0.87621	0.55093	0.87621	0.55093	0.87621	0.54861	0.87621	0.55093	0.87621	0.55093	0.87427	0.54861	0.87621	0.55556	0.87621	0.56019	0.87621	0.56481	0.87621	0.55093	0.87041	0.50231	0.86074	0.43056	0.83752	0.3588	0.81044	0.29398	0.77756	0.25231	0.73694	0.22917	0.68859	0.23843	0.6383	0.28935	0.60735	0.37037	0.60155	0.47454	0.60348	0.55556	0.59381	0.6088	0.56867	0.64815	0.54159	0.65509	0.52224	0.625	0.50484	0.57407	0.48936	0.50694	0.47389	0.43287	0.46035	0.36111	0.44487	0.30093	0.42553	0.24306	0.40039	0.20833	0.3675	0.19444	0.32882	0.22685	0.2882	0.28009	0.26112	0.3588	0.24565	0.43519	0.22824	0.52083	0.21857	0.58565	0.20503	0.66667	0.18569	0.69213
0.853	0.57639	0.85493	0.57407	0.853	0.57639	0.853	0.57407	0.85493	0.56944	0.8588	0.55787	0.85493	0.5463	0.853	0.54398	0.84139	0.49769	0.82012	0.4375	0.7911	0.39583	0.75435	0.375	0.7118	0.37731	0.66731	0.40278	0.62863	0.44907	0.61122	0.50694	0.61702	0.55556	0.61896	0.60185	0.59961	0.64352	0.56093	0.66898	0.52031	0.68056	0.47969	0.68287	0.45455	0.65972	0.44101	0.62269	0.44294	0.56481	0.44681	0.50694	0.44874	0.45833	0.44294	0.40972	0.42553	0.36574	0.39458	0.33565	0.35783	0.31944	0.31721	0.32407	0.2824	0.35417	0.25532	0.39815	0.23791	0.44907	0.23017	0.51389	0.23211	0.58333	0.23598	0.65046	0.23791	0.71296	0.22631	0.77778	0.19923	0.80787	0.17021	0.7963	0.14313	0.75231	0.12959	0.69213	0.12959	0.62037
0.853	0.74537	0.8588	0.74074	0.8588	0.74074	0.85687	0.74074	0.853	0.74537	0.83946	0.77315	0.84139	0.74537	0.8472	0.6875	0.8472	0.63426	0.8472	0.59722	0.84139	0.55556	0.82785	0.52083	0.81238	0.48843	0.78723	0.46528	0.75435	0.44907	0.71373	0.44444	0.67892	0.44676	0.65377	0.46065	0.63636	0.47685	0.61896	0.50463	0.61122	0.53935	0.60735	0.58333	0.60735	0.62269	0.60155	0.65741	0.59381	0.68056	0.58027	0.70833	0.55899	0.72454	0.53385	0.74074	0.51838	0.74537	0.49903	0.74769	0.47776	0.74306	0.45068	0.73611	0.41973	0.72454	0.39652	0.70602	0.38491	0.67593	0.37911	0.6412	0.37524	0.59954	0.35977	0.5625	0.34623	0.52315	0.33462	0.49074	0.32302	0.46296	0.29981	0.44676	0.27466	0.44444	0.24565	0.44444	0.2147	0.46528
0.82979	0.7662	0.82979	0.7662	0.82979	0.77083	0.82785	0.77083	0.82979	0.7662	0.83366	0.75	0.83366	0.72685	0.83366	0.70833	0.83172	0.69444	0.82979	0.66204	0.82592	0.62963	0.82205	0.59722	0.81818	0.56481	0.80851	0.53935	0.79691	0.51157	0.77756	0.49074	0.75435	0.4838	0.73114	0.49074	0.70986	0.50463	0.69052	0.52315	0.67698	0.54861	0.67118	0.57407	0.66925	0.60185	0.66925	0.63194	0.66731	0.65741	0.66151	0.67824	0.64603	0.70139	0.62282	0.72454	0.59574	0.73611	0.56673	0.75926	0.52998	0.75463	0.50097	0.74306	0.47969	0.71528	0.47002	0.68056	0.46809	0.65046	0.46809	0.62037	0.46422	0.58565	0.46228	0.5463	0.45455	0.51157	0.44101	0.47685	0.41199	0.4537	0.37524	0.4375	0.33269	0.43056	0.29787	0.44213	0.26886	0.47222
0.79304	0.74769	0.79304	0.74306	0.7911	0.74306	0.78917	0.73843	0.78723	0.72222	0.7853	0.70602	0.7853	0.68287	0.78917	0.65741	0.79304	0.62731	0.79304	0.59722	0.7911	0.56713	0.78917	0.53704	0.78337	0.51389	0.77176	0.50231	0.75048	0.48611	0.72534	0.47454	0.69439	0.47222	0.66925	0.47917	0.65571	0.5	0.6441	0.52778	0.6383	0.55556	0.63636	0.58565	0.63056	0.61343	0.62089	0.6412	0.61315	0.66667	0.60735	0.69213	0.59574	0.71991	0.57253	0.74074	0.54545	0.75231	0.52031	0.75463	0.47969	0.75926	0.44681	0.75231	0.43327	0.73611	0.41973	0.71065	0.41586	0.67824	0.41199	0.63889	0.41006	0.60185	0.41006	0.56713	0.40232	0.53241	0.38491	0.50231	0.36364	0.47222	0.33656	0.4537	0.30561	0.44676	0.2766	0.46065	0.24371	0.49537
0.75629	0.75	0.75242	0.76389	0.75435	0.75926	0.75435	0.75231	0.74855	0.74537	0.74662	0.71528	0.75048	0.68056	0.75048	0.64352	0.74662	0.60417	0.74081	0.5625	0.73308	0.53009	0.7176	0.50926	0.69439	0.49074	0.66538	0.48611	0.6383	0.49306	0.61896	0.52315	0.60542	0.55324	0.59768	0.59028	0.58607	0.62731	0.57834	0.66667	0.5706	0.69676	0.55706	0.71759	0.52998	0.74074	0.5029	0.75	0.47969	0.75694	0.45455	0.75694	0.42553	0.74306	0.40426	0.71759	0.40039	0.67824	0.40039	0.62963	0.40232	0.58796	0.40619	0.5463	0.39458	0.50694	0.36944	0.47454	0.33075	0.46296	0.28433	0.46296	0.24371	0.4838	0.23404	0.51852	0.22631	0.5625	0.2205	0.60648	0.2147	0.65278	0.21277	0.69444	0.20503	0.69907	0.1528	0.72917	0.098646	0.87963
