0.79691	0.44676	0.79691	0.44676	0.79691	0.44676	0.79691	0.44676	0.79691	0.44676	0.79691	0.44676	0.79691	0.44676	0.79691	0.44676	0.79497	0.44676	0.7911	0.44444	0.78337	0.44213	0.77176	0.4375	0.75822	0.43287	0.74468	0.42593	0.72921	0.4213	0.71373	0.41435	0.69632	0.40972	0.68085	0.40741	0.66731	0.40509	0.6499	0.40046	0.63443	0.40046	0.61509	0.39815	0.59768	0.39352	0.5764	0.39352	0.55513	0.3912	0.53578	0.3912	0.51451	0.3912	0.49516	0.38889	0.47582	0.38889	0.45648	0.38657	0.43714	0.38889	0.41973	0.3912	0.40232	0.38889	0.38685	0.38889	0.37331	0.38889	0.35783	0.38889	0.34429	0.3912	0.33075	0.39352	0.31915	0.39583	0.30754	0.39352	0.29594	0.3912	0.28433	0.38889	0.27079	0.38889	0.25919	0.38657	0.24565	0.38426
0.83559	0.44213	0.83559	0.44444	0.83559	0.44213	0.83752	0.44213	0.83752	0.44213	0.83752	0.44213	0.83752	0.44213	0.83946	0.44444	0.83946	0.44213	0.83752	0.44444	0.83559	0.44444	0.83172	0.44444	0.82592	0.44444	0.81625	0.44213	0.80464	0.43981	0.79304	0.4375	0.7795	0.43519	0.76402	0.43287	0.74662	0.42824	0.72921	0.42361	0.70986	0.41898	0.69052	0.41667	0.67118	0.41204	0.65184	0.40972	0.63056	0.40741	0.61122	0.40509	0.59188	0.40278	0.5706	0.40046	0.54932	0.39815	0.52611	0.39583	0.50484	0.39583	0.48549	0.39815	0.46422	0.40046	0.44487	0.40278	0.42747	0.40509	0.41199	0.40741	0.39652	0.40509	0.38104	0.40046	0.3617	0.39583	0.34429	0.3912	0.32689	0.38426	0.30948	0.38426	0.29207	0.38657	0.27466	0.38889	0.25725	0.3912
0.82979	0.47685	0.82979	0.47685	0.82979	0.47685	0.82785	0.47685	0.82785	0.47685	0.82785	0.47685	0.82785	0.47685	0.82592	0.47685	0.82205	0.47454	0.81431	0.46991	0.80271	0.46528	0.78917	0.46065	0.77369	0.45602	0.75822	0.45139	0.74081	0.44676	0.72147	0.44213	0.70019	0.4375	0.67892	0.43056	0.65377	0.42593	0.62863	0.42361	0.60155	0.4213	0.57834	0.42361	0.55513	0.42361	0.53191	0.42361	0.5087	0.42593	0.48549	0.42593	0.46615	0.42824	0.44487	0.42824	0.4236	0.42593	0.40619	0.42824	0.38298	0.42593	0.36557	0.42593	0.34623	0.42361	0.32689	0.42361	0.30561	0.4213	0.2882	0.41898	0.26886	0.41667	0.25145	0.40972	0.23404	0.40972	0.21857	0.40509	0.20503	0.39352	0.18956	0.3912	0.17988	0.3912	0.17602	0.3912	0.17408	0.3912
0.80077	0.52546	0.80077	0.52778	0.80077	0.52778	0.80077	0.53009	0.79884	0.53241	0.79884	0.53241	0.79691	0.53472	0.79497	0.53241	0.79304	0.53241	0.7911	0.53241	0.78917	0.53241	0.78723	0.53472	0.78143	0.53241	0.77369	0.53241	0.76789	0.53241	0.75435	0.53009	0.74081	0.53009	0.72534	0.53241	0.70793	0.53241	0.68859	0.52778	0.66731	0.53009	0.64797	0.52546	0.62669	0.52315	0.60542	0.51852	0.58221	0.51157	0.56093	0.50463	0.54159	0.5	0.52031	0.49537	0.49903	0.49306	0.47969	0.49074	0.45841	0.49074	0.43907	0.48843	0.41973	0.48843	0.40039	0.49074	0.38298	0.49306	0.36557	0.50694	0.34816	0.50463	0.32882	0.49537	0.31141	0.5625	0.294	0.57407	0.27853	0.58102	0.26499	0.56713	0.25532	0.55324	0.24565	0.55093	0.23985	0.55556
0.79884	0.47685	0.79884	0.47685	0.79884	0.47454	0.79884	0.47222	0.79884	0.47454	0.79884	0.47454	0.79884	0.47685	0.79884	0.47685	0.79884	0.47454	0.79884	0.47454	0.79691	0.47454	0.79691	0.47685	0.79691	0.47685	0.79884	0.47685	0.79691	0.47685	0.79691	0.47454	0.79884	0.47685	0.79884	0.47917	0.79691	0.47917	0.79691	0.47917	0.79884	0.47685	0.79691	0.47685	0.79691	0.47685	0.79691	0.47685	0.79691	0.47917	0.79691	0.47685	0.79691	0.47685	0.79497	0.47685	0.79497	0.47685	0.79304	0.47685	0.79304	0.47685	0.7911	0.47917	0.78723	0.47685	0.7853	0.47685	0.78143	0.47685	0.77756	0.47685	0.77176	0.47454	0.76209	0.47454	0.75435	0.47222	0.74275	0.46759	0.72727	0.46296	0.7118	0.45833	0.69246	0.45602	0.67311	0.44907	0.65184	0.44444
0.88588	0.42824	0.88395	0.42593	0.88395	0.42593	0.88588	0.42824	0.88395	0.42824	0.88201	0.42593	0.88395	0.42593	0.88395	0.42593	0.88201	0.42824	0.88201	0.42824	0.88201	0.42824	0.88201	0.42824	0.88201	0.42593	0.88201	0.42593	0.88201	0.42593	0.88008	0.42824	0.88201	0.42824	0.88201	0.42824	0.88008	0.42593	0.88008	0.42593	0.88008	0.42593	0.88008	0.42824	0.88008	0.43056	0.88008	0.42593	0.87814	0.42824	0.87814	0.42593	0.87814	0.43056	0.87621	0.43056	0.87814	0.42824	0.87621	0.42824	0.87234	0.42593	0.86847	0.42593	0.86074	0.42593	0.84913	0.42361	0.83752	0.4213	0.82398	0.41204	0.80658	0.40741	0.78917	0.40278	0.77176	0.39815	0.75435	0.39583	0.73694	0.39352	0.7176	0.3912	0.70019	0.3912	0.68279	0.38889	0.66538	0.3912
0.77563	0.59954	0.77563	0.59954	0.77563	0.60185	0.77563	0.60185	0.77563	0.60185	0.77756	0.60417	0.77563	0.60417	0.77563	0.60185	0.77563	0.60417	0.77563	0.60185	0.77563	0.60417	0.77563	0.60417	0.77563	0.60185	0.77369	0.60185	0.77369	0.60185	0.77176	0.60185	0.76789	0.60185	0.76209	0.60185	0.75242	0.59954	0.74275	0.60185	0.72921	0.59954	0.71567	0.59954	0.70406	0.59954	0.68859	0.60185	0.67505	0.60185	0.65957	0.60185	0.64023	0.59954	0.62282	0.59722	0.60155	0.59722	0.58221	0.59722	0.5648	0.59722	0.54545	0.59722	0.52611	0.59491	0.5087	0.59491	0.48936	0.59954	0.47002	0.59954	0.45261	0.59954	0.43714	0.60417	0.41973	0.61111	0.40232	0.61111	0.38298	0.61574	0.36557	0.61343	0.3501	0.61343	0.33656	0.61111	0.32689	0.60417
0.78917	0.59028	0.7911	0.59028	0.7911	0.59028	0.79304	0.59028	0.7911	0.59028	0.7911	0.59028	0.7911	0.59028	0.78917	0.59028	0.78143	0.59259	0.77176	0.59722	0.76209	0.59722	0.75048	0.59722	0.73694	0.59722	0.71954	0.59722	0.70406	0.59722	0.68472	0.59722	0.66925	0.59722	0.65184	0.59722	0.6325	0.59722	0.61509	0.59722	0.59574	0.59491	0.5764	0.59491	0.55513	0.59722	0.53578	0.59722	0.51838	0.59954	0.4971	0.59722	0.47776	0.59491	0.45261	0.59491	0.4294	0.59259	0.40619	0.59259	0.38491	0.58565	0.3617	0.58565	0.34429	0.57407	0.32302	0.56944	0.30174	0.56713	0.28627	0.5625	0.26886	0.56481	0.25532	0.56481	0.23791	0.56481	0.2205	0.56944	0.20503	0.57407	0.19149	0.57176	0.18569	0.57407	0.18956	0.57639	0.19149	0.56944
0.79304	0.59954	0.79304	0.59954	0.79497	0.59954	0.79497	0.59722	0.79304	0.59954	0.7911	0.59954	0.78917	0.59954	0.78723	0.60185	0.78143	0.60185	0.77369	0.60185	0.76596	0.60185	0.75629	0.60185	0.74468	0.60417	0.73308	0.60648	0.72147	0.6088	0.706	0.61343	0.69246	0.61574	0.67698	0.61806	0.65957	0.625	0.64217	0.62731	0.62476	0.63194	0.60348	0.63194	0.58607	0.63657	0.5706	0.63426	0.55319	0.63194	0.53385	0.63194	0.51451	0.62963	0.49516	0.62963	0.47582	0.63194	0.45648	0.62963	0.43714	0.625	0.41779	0.62037	0.40039	0.61574	0.38298	0.61343	0.3617	0.61111	0.34236	0.60648	0.32302	0.59722	0.30368	0.58796	0.2882	0.58333	0.28046	0.58102	0.26886	0.58333	0.25145	0.58333	0.23211	0.58333	0.21663	0.58102	0.2089	0.58102
0.78337	0.56713	0.78337	0.56713	0.7853	0.56944	0.7853	0.56713	0.78723	0.56481	0.78723	0.56481	0.78917	0.5625	0.79304	0.56019	0.7911	0.5625	0.78143	0.56713	0.76789	0.57176	0.75048	0.57407	0.73501	0.5787	0.7234	0.5787	0.7118	0.58333	0.70019	0.58565	0.68279	0.58796	0.66925	0.58796	0.65377	0.58796	0.6383	0.58796	0.62282	0.59028	0.60735	0.59259	0.58801	0.59259	0.5706	0.59722	0.55319	0.59954	0.53772	0.60185	0.52031	0.60417	0.50097	0.60417	0.47969	0.6088	0.45455	0.6088	0.43327	0.61111	0.41393	0.6088	0.39652	0.60648	0.37331	0.6088	0.35397	0.60648	0.32882	0.60417	0.30561	0.60185	0.2824	0.60648	0.25919	0.61343	0.23211	0.62037	0.20696	0.625	0.18762	0.62731	0.17795	0.62963	0.17602	0.62963	0.17795	0.62731
