87.70958	60.309605
87.265656	60.201588
84.182495	60.50347
86.44605	58.140144
83.44826	60.68906
85.373825	62.10746
88.05227	61.361572
86.8992	61.35344
83.62809	61.884544
86.20024	60.357887
86.57773	63.678593
83.48172	60.988045
84.469185	63.179897
86.75035	60.0569
84.618645	60.381363
86.6781	63.175682
86.06422	61.46508
83.59433	61.267574
88.5296	62.74461
83.58757	61.039005
86.04186	63.098644
83.06074	61.551292
84.393654	60.360714
86.8395	60.687733
86.52588	59.14196
86.076584	60.073418
86.32098	60.18469
86.91169	60.35499
87.25325	63.84619
86.664	59.949352
87.28518	61.625565
84.85804	61.211533
88.53725	61.20955
86.54567	59.15042
84.6158	61.641823
86.54635	61.379986
87.277565	62.273804
83.47813	62.466846
86.37846	59.797234
88.31253	62.74411
87.6307	62.816826
88.450134	63.82949
87.996666	60.529865
87.29912	60.522533
83.92471	61.87277
87.448	61.989357
87.78203	60.05086
87.23286	59.665924
86.51096	59.232075
85.885124	62.51905
87.816956	59.866444
86.603836	61.176037
86.696785	63.096615
88.049	60.911297
87.80261	59.959415
85.57147	59.999493
86.48148	61.48163
86.68802	62.522045
85.943115	60.435375
87.80565	63.717068
88.10989	60.609882
86.72812	59.926445
87.21479	61.844578
84.26171	60.09476
84.74057	59.931477
86.98714	60.126583
83.62396	60.603817
86.46893	61.19727
84.91772	59.89293
88.05499	63.13788
87.610176	61.25577
88.14264	60.49137
83.95732	60.857864
84.1475	60.92877
87.12364	60.78742
86.22273	59.994682
87.32658	62.283096
87.624886	60.923325
83.44443	63.05803
88.25179	61.199738
88.249084	61.503956
86.39781	62.642822
85.83983	60.424343
87.84762	60.924652
86.70067	60.740917
86.7746	60.667263
84.58847	60.58633
88.29244	64.09837
83.45228	62.847576
87.00351	62.345238
87.63021	60.769688
88.25229	63.733986
86.58921	59.658962
86.28739	62.9302
85.648315	61.523453
83.31015	62.95826
87.43373	60.063564
88.58205	61.721256
84.94528	60.445442
88.36026	64.15673
86.002426	60.59641
86.14908	60.91415
87.14131	60.055958
87.82873	62.745167
86.5187	63.00206
88.6022	61.027237
87.71455	60.419903
88.33789	62.431835
84.39115	60.883873
83.99469	60.795555
85.8921	60.146477
86.52917	58.537006
87.668175	61.39381
87.442116	60.43507
83.65812	61.917847
83.21937	61.61582
84.20995	60.6644
86.39972	60.932667
87.13142	60.628998
84.05297	60.79991
83.22647	61.85588
84.27239	60.11579
86.94136	63.074944
86.61101	62.842125
84.58485	60.089947
85.54643	60.933918
83.359886	60.462776
85.78624	61.106354
86.48312	59.691868
85.84625	63.456863
87.06453	62.08436
87.80113	60.72189
87.48494	60.334198
88.59886	61.97268
87.54052	63.104626
87.283646	62.857994
86.52582	58.33266
86.77384	63.94053
85.86675	60.505093
88.23219	60.771587
83.61794	60.379658
85.87136	61.81732
88.61219	61.260067
86.23636	60.36282
83.88031	60.686825
87.32565	60.59097
85.42694	60.263893
87.85411	60.28923
87.26255	61.39909
88.74257	61.946247
83.67381	61.52932
88.28511	64.26192
88.068756	64.2527
87.66576	59.907513
83.81475	61.47574
84.20057	60.11867
86.176994	59.883595
88.15587	61.27682
87.61835	61.818935
87.9829	60.141193
88.380554	63.767426
88.49543	63.049603
87.06157	61.76182
83.59091	63.167496
85.61641	61.993217
87.08671	61.70942
84.73141	60.00486
87.62231	59.864964
83.93349	62.104454
88.12169	60.83066
83.78347	61.51919
87.67667	61.541977
86.791565	60.584427
83.59127	62.776672
86.32604	61.048195
86.7532	63.47778
86.03165	62.431652
86.663055	63.88604
88.17631	64.31639
86.64971	60.013844
87.56285	62.33226
88.059044	60.734833
83.523926	63.087425
87.37731	63.030354
86.72966	60.981007
84.09716	62.720215
87.11872	62.35166
84.1757	61.886787
88.73955	61.326756
88.86266	62.952003
86.65314	62.714275
87.900536	61.098137
86.05141	60.71799
87.744125	60.833202
86.09678	59.82365
88.582664	61.46882
86.530624	61.210155
88.21367	60.747585
88.686554	62.944283
83.15089	61.29102
87.22717	62.56505
85.52955	61.927414
87.56654	60.686836
83.958336	61.319023
86.87129	59.958244
88.891495	61.710705
86.23974	58.304836
86.133316	60.358704
85.60725	60.9289
87.257744	60.5694
83.572624	60.822815
83.60643	62.23162
86.64452	63.44274
86.46318	60.884064
86.47054	58.349407
86.90861	59.91952
83.44183	60.789375
83.81354	60.582764
84.95	63.134434
85.73693	60.435764
83.39623	60.655293
86.3084	63.146973
83.30125	63.00147
84.54523	63.200787
88.18506	63.885902
87.25875	61.363003
86.964096	59.69199
86.07462	60.04336
85.76986	61.268475
87.41662	61.096527
88.38246	61.499264
87.23609	61.536526
86.114876	59.900856
87.75347	61.200657
86.51957	61.684353
86.26947	61.162766
86.98312	59.715427
86.02534	60.874104
85.64788	61.48852
87.367805	59.852486
86.99063	59.795776
85.947044	61.277935
85.4639	62.97815
88.48366	64.11777
85.6488	60.365696
85.7121	61.557743
86.05766	61.503956
85.202446	60.076473
83.21164	62.5859
86.33185	62.946953
87.93964	61.180603
85.17741	60.11367
86.9615	62.04804
86.99641	61.118393
86.61011	61.28053
88.58498	62.514244
85.62279	61.353035
85.4809	60.294838
88.464005	61.206303
85.9241	60.50764
87.92905	61.448257
87.72156	60.5347
86.53548	59.205788
88.627914	61.47533
86.379326	58.408062
85.17595	62.077595
85.50402	60.62779
84.24639	60.121113
85.55748	61.40382
86.8735	63.17886
83.93417	60.4906
86.65418	59.666916
83.65376	60.9287
87.27815	60.795734
87.823006	62.02337
85.68905	60.503384
88.563866	61.16764
87.76529	59.97746
86.33584	60.037674
88.100136	60.939903
83.71076	62.964138
87.686775	61.12473
83.55607	62.967987
87.245186	61.320065
84.09766	63.292984
86.333855	63.443108
85.46151	60.11579
86.07765	62.810253
87.11802	62.55176
84.349976	61.258713
86.29803	60.155674
86.65075	60.07402
87.72313	61.301388
87.53787	62.986115
88.33323	62.08516
88.45205	61.907978
88.153656	61.364227
83.043396	61.961113
83.995544	60.363934
83.78552	63.265556
86.34021	62.044777
86.98297	63.090263
83.89727	63.252296
88.53321	61.71293
87.15428	60.555157
88.30387	60.858505
88.29036	64.15565
85.41809	62.98838
86.75511	60.13634
83.14985	62.847664
87.422386	61.103073
85.04185	63.05201
87.63035	62.15443
86.55307	59.21624
83.23213	62.972164
84.184425	60.617603
85.82143	60.575916
87.10805	63.6732
86.14327	59.961693
87.84758	61.506023
86.00129	62.65089
87.678444	62.016644
83.84997	61.588566
86.388435	60.970848
85.9594	61.22489
83.61508	62.704197
88.86028	63.07281
83.599236	62.62729
84.84034	60.39022
87.01708	60.131557
83.26455	61.809246
83.90849	61.446304
87.03067	64.23264
87.24653	60.297604
88.03613	62.226574
86.52775	59.149776
83.76847	60.349407
86.637955	60.123604
86.59437	59.696495
86.55498	60.158337
86.910034	61.06395
85.31435	60.379932
86.15609	60.83584
83.40602	60.53847
87.568695	61.47931
86.39463	58.292816
85.83332	61.352238
83.57257	62.49563
83.593575	62.874546
86.74882	61.24248
88.3179	60.832474
87.6057	60.60889
88.04057	63.310097
87.665695	62.884148
88.236305	62.63421
87.98284	60.023125
87.07151	61.009106
83.45123	62.883278
87.255394	60.56228
87.568016	60.928352
87.23466	63.32654
88.04184	61.74617
83.546	62.561016
86.84823	62.769382
83.944275	61.46719
88.05041	61.104862
86.5464	61.965767
84.84709	60.47558
86.0955	60.741592
